Step,Net_Worth,Action
995,11057.273303607455,Sell
996,11057.273303607455,Sell
997,11057.273303607455,Sell
998,11057.273303607455,Sell
999,11057.273303607455,Sell
1000,11057.273303607455,Sell
1001,11057.273303607455,Sell
1002,11057.273303607455,Sell
1003,11057.273303607455,Sell
1004,11057.273303607455,Sell
1005,11057.273303607455,Sell
1006,11057.273303607455,Sell
1007,11057.273303607455,Sell
1008,11057.273303607455,Sell
1009,11057.273303607455,Sell
1010,11057.273303607455,Sell
1011,11057.273303607455,Sell
1012,11057.273303607455,Sell
1013,11057.273303607455,Sell
1014,11057.273303607455,Sell
1015,11057.273303607455,Sell
1016,11057.273303607455,Sell
1017,11057.273303607455,Sell
1018,11057.273303607455,Sell
1019,11057.273303607455,Sell
1020,11057.273303607455,Sell
1021,11057.273303607455,Sell
1022,11057.273303607455,Sell
1023,11057.273303607455,Sell
1024,11057.273303607455,Sell
1025,11057.273303607455,Sell
1026,11057.273303607455,Sell
1027,11057.273303607455,Sell
1028,11057.273303607455,Sell
1029,11057.273303607455,Sell
1030,11057.273303607455,Sell
1031,11057.273303607455,Sell
1032,11057.273303607455,Sell
1033,11057.273303607455,Sell
1034,11057.273303607455,Sell
1035,11057.273303607455,Sell
1036,11057.273303607455,Sell
1037,11057.273303607455,Sell
1038,11057.273303607455,Sell
1039,11057.273303607455,Sell
1040,11057.273303607455,Sell
1041,11057.273303607455,Sell
1042,11057.273303607455,Sell
1043,11057.273303607455,Sell
1044,11057.273303607455,Sell
1045,11057.273303607455,Sell
1046,11057.273303607455,Sell
1047,11057.273303607455,Sell
1048,11057.273303607455,Sell
1049,11057.273303607455,Sell
1050,11057.273303607455,Sell
1051,11057.273303607455,Sell
1052,11057.273303607455,Sell
1053,11057.273303607455,Sell
1054,11057.273303607455,Sell
1055,11057.273303607455,Sell
1056,11057.273303607455,Sell
1057,11057.273303607455,Sell
1058,11057.273303607455,Sell
1059,11057.273303607455,Sell
1060,11057.273303607455,Sell
1061,11057.273303607455,Sell
1062,11057.273303607455,Sell
1063,11057.273303607455,Sell
1064,11057.273303607455,Sell
1065,11057.273303607455,Sell
1066,11057.273303607455,Sell
1067,11057.273303607455,Sell
1068,11057.273303607455,Sell
1069,11057.273303607455,Sell
1070,11057.273303607455,Sell
1071,11057.273303607455,Sell
1072,11057.273303607455,Sell
1073,11057.273303607455,Sell
1074,11057.273303607455,Sell
1075,11057.273303607455,Sell
1076,11057.273303607455,Sell
1077,11057.273303607455,Sell
1078,11057.273303607455,Sell
1079,11057.273303607455,Sell
1080,11057.273303607455,Sell
1081,11057.273303607455,Sell
1082,11057.273303607455,Sell
1083,11057.273303607455,Sell
1084,11057.273303607455,Sell
1085,11057.273303607455,Sell
1086,11057.273303607455,Sell
1087,11057.273303607455,Sell
1088,11057.273303607455,Sell
1089,11057.273303607455,Sell
1090,11057.273303607455,Sell
1091,11057.273303607455,Sell
1092,11057.273303607455,Sell
1093,11057.273303607455,Sell
1094,11057.273303607455,Sell
1095,11057.273303607455,Sell
1096,11057.273303607455,Sell
1097,11057.273303607455,Sell
1098,11057.273303607455,Sell
1099,11057.273303607455,Sell
1100,11057.273303607455,Sell
1101,11057.273303607455,Sell
1102,11057.273303607455,Sell
1103,11057.273303607455,Sell
1104,11057.273303607455,Sell
1105,11057.273303607455,Sell
1106,11057.273303607455,Sell
1107,11057.273303607455,Sell
1108,11057.273303607455,Sell
1109,11057.273303607455,Sell
1110,11057.273303607455,Sell
1111,11057.273303607455,Sell
1112,11057.273303607455,Sell
1113,11057.273303607455,Sell
1114,11057.273303607455,Sell
1115,11057.273303607455,Sell
1116,11057.273303607455,Sell
1117,11057.273303607455,Sell
1118,11057.273303607455,Sell
1119,11057.273303607455,Sell
1120,11057.273303607455,Sell
1121,11057.273303607455,Sell
1122,11057.273303607455,Sell
1123,11057.273303607455,Sell
1124,11057.273303607455,Sell
1125,11057.273303607455,Sell
1126,11057.273303607455,Sell
1127,11057.273303607455,Sell
1128,11057.273303607455,Sell
1129,11057.273303607455,Sell
1130,11057.273303607455,Sell
1131,11057.273303607455,Sell
1132,11057.273303607455,Sell
1133,11057.273303607455,Sell
1134,11057.273303607455,Sell
1135,11057.273303607455,Sell
1136,11057.273303607455,Sell
1137,11057.273303607455,Sell
1138,11057.273303607455,Sell
1139,11057.273303607455,Sell
1140,11057.273303607455,Sell
1141,11057.273303607455,Sell
1142,11057.273303607455,Sell
1143,11057.273303607455,Sell
1144,11057.273303607455,Sell
1145,11057.273303607455,Sell
1146,11057.273303607455,Sell
1147,11057.273303607455,Sell
1148,11057.273303607455,Sell
1149,11057.273303607455,Sell
1150,11057.273303607455,Sell
1151,11057.273303607455,Sell
1152,11057.273303607455,Sell
1153,11057.273303607455,Sell
1154,11057.273303607455,Sell
1155,11057.273303607455,Sell
1156,11057.273303607455,Sell
1157,11057.273303607455,Sell
1158,11057.273303607455,Sell
1159,11057.273303607455,Sell
1160,11057.273303607455,Sell
1161,11057.273303607455,Sell
1162,11057.273303607455,Sell
1163,11057.273303607455,Sell
1164,11057.273303607455,Sell
1165,11057.273303607455,Sell
1166,11057.273303607455,Sell
1167,11057.273303607455,Sell
1168,11057.273303607455,Sell
1169,11057.273303607455,Sell
1170,11057.273303607455,Sell
1171,11057.273303607455,Sell
1172,11057.273303607455,Sell
1173,11057.273303607455,Sell
1174,11057.273303607455,Sell
1175,11057.273303607455,Sell
1176,11057.273303607455,Sell
1177,11057.273303607455,Sell
1178,11057.273303607455,Sell
1179,11057.273303607455,Sell
1180,11057.273303607455,Sell
1181,11057.273303607455,Sell
1182,11057.273303607455,Sell
1183,11057.273303607455,Sell
1184,11057.273303607455,Sell
1185,11057.273303607455,Sell
1186,11057.273303607455,Sell
1187,11057.273303607455,Sell
1188,11057.273303607455,Sell
1189,11057.273303607455,Sell
1190,11057.273303607455,Sell
1191,11057.273303607455,Sell
1192,11057.273303607455,Sell
1193,11057.273303607455,Sell
1194,11057.273303607455,Sell
1195,11057.273303607455,Sell
1196,11057.273303607455,Sell
1197,11057.273303607455,Sell
1198,11057.273303607455,Sell
1199,11057.273303607455,Sell
1200,11057.273303607455,Sell
1201,11057.273303607455,Sell
1202,11057.273303607455,Sell
1203,11057.273303607455,Sell
1204,11057.273303607455,Sell
1205,11057.273303607455,Sell
1206,11057.273303607455,Sell
1207,11057.273303607455,Sell
1208,11057.273303607455,Sell
1209,11057.273303607455,Sell
1210,11057.273303607455,Sell
1211,11057.273303607455,Sell
1212,11057.273303607455,Sell
1213,11057.273303607455,Sell
1214,11057.273303607455,Sell
1215,11057.273303607455,Sell
1216,11057.273303607455,Sell
1217,11057.273303607455,Sell
1218,11057.273303607455,Sell
1219,11057.273303607455,Sell
1220,11057.273303607455,Sell
1221,11057.273303607455,Sell
1222,11057.273303607455,Sell
1223,11057.273303607455,Sell
1224,11057.273303607455,Sell
1225,11057.273303607455,Sell
1226,11057.273303607455,Sell
1227,11057.273303607455,Sell
1228,11057.273303607455,Sell
1229,11057.273303607455,Sell
1230,11057.273303607455,Sell
1231,11057.273303607455,Sell
1232,11057.273303607455,Sell
1233,11057.273303607455,Sell
1234,11057.273303607455,Sell
1235,11057.273303607455,Sell
1236,11057.273303607455,Sell
1237,11057.273303607455,Sell
1238,11057.273303607455,Sell
1239,11057.273303607455,Sell
1240,11057.273303607455,Sell
1241,11057.273303607455,Sell
1242,11057.273303607455,Sell
1243,11057.273303607455,Sell
1244,11057.273303607455,Sell
1245,11057.273303607455,Sell
1246,11057.273303607455,Sell
1247,11057.273303607455,Sell
1248,11057.273303607455,Sell
1249,11057.273303607455,Sell
1250,11057.273303607455,Sell
1251,11057.273303607455,Sell
1252,11057.273303607455,Sell
1253,11057.273303607455,Sell
1254,11057.273303607455,Sell
1255,11057.273303607455,Sell
1256,11057.273303607455,Sell
1257,11057.273303607455,Sell
1258,11057.273303607455,Sell
1259,11057.273303607455,Sell
1260,11057.273303607455,Sell
1261,11057.273303607455,Sell
1262,11057.273303607455,Sell
1263,11057.273303607455,Sell
1264,11057.273303607455,Sell
1265,11057.273303607455,Sell
1266,11057.273303607455,Sell
1267,11057.273303607455,Sell
1268,11057.273303607455,Sell
1269,11057.273303607455,Sell
1270,11057.273303607455,Sell
1271,11057.273303607455,Sell
1272,11057.273303607455,Sell
1273,11057.273303607455,Sell
1274,11057.273303607455,Sell
1275,11057.273303607455,Sell
1276,11057.273303607455,Sell
1277,11057.273303607455,Sell
1278,11057.273303607455,Sell
1279,11057.273303607455,Sell
1280,11057.273303607455,Sell
1281,11057.273303607455,Sell
1282,11057.273303607455,Sell
1283,11057.273303607455,Sell
1284,11057.273303607455,Sell
1285,11057.273303607455,Sell
1286,11057.273303607455,Sell
1287,11057.273303607455,Sell
1288,11057.273303607455,Sell
1289,11057.273303607455,Sell
1290,11057.273303607455,Sell
1291,11057.273303607455,Sell
1292,11057.273303607455,Sell
1293,11057.273303607455,Sell
1294,11057.273303607455,Sell
1295,11057.273303607455,Sell
1296,11057.273303607455,Sell
1297,11057.273303607455,Sell
1298,11057.273303607455,Sell
1299,11057.273303607455,Sell
1300,11057.273303607455,Sell
1301,11057.273303607455,Sell
1302,11057.273303607455,Sell
1303,11057.273303607455,Sell
1304,11057.273303607455,Sell
1305,11057.273303607455,Sell
1306,11057.273303607455,Sell
1307,11057.273303607455,Sell
1308,11057.273303607455,Sell
1309,11057.273303607455,Sell
1310,11057.273303607455,Sell
1311,11057.273303607455,Sell
1312,11057.273303607455,Sell
1313,11057.273303607455,Sell
1314,11057.273303607455,Sell
1315,11057.273303607455,Sell
1316,11057.273303607455,Sell
1317,11057.273303607455,Sell
1318,11057.273303607455,Sell
1319,11057.273303607455,Sell
1320,11057.273303607455,Sell
1321,11057.273303607455,Sell
1322,11057.273303607455,Sell
1323,11057.273303607455,Sell
1324,11057.273303607455,Sell
1325,11057.273303607455,Sell
1326,11057.273303607455,Sell
1327,11057.273303607455,Sell
1328,11057.273303607455,Sell
1329,11057.273303607455,Sell
1330,11057.273303607455,Sell
1331,11057.273303607455,Sell
1332,11057.273303607455,Sell
1333,11057.273303607455,Sell
1334,11057.273303607455,Sell
1335,11057.273303607455,Sell
1336,11057.273303607455,Sell
1337,11057.273303607455,Sell
1338,11057.273303607455,Sell
1339,11057.273303607455,Sell
1340,11057.273303607455,Sell
1341,11057.273303607455,Sell
1342,11057.273303607455,Sell
1343,11057.273303607455,Sell
1344,11057.273303607455,Sell
1345,11057.273303607455,Sell
1346,11057.273303607455,Sell
1347,11057.273303607455,Sell
1348,11057.273303607455,Sell
1349,11057.273303607455,Sell
1350,11057.273303607455,Sell
1351,11057.273303607455,Sell
1352,11057.273303607455,Sell
1353,11057.273303607455,Sell
1354,11057.273303607455,Sell
1355,11057.273303607455,Sell
1356,11057.273303607455,Sell
1357,11057.273303607455,Sell
1358,11057.273303607455,Sell
1359,11057.273303607455,Sell
1360,11057.273303607455,Sell
1361,11057.273303607455,Sell
1362,11057.273303607455,Sell
1363,11057.273303607455,Sell
1364,11057.273303607455,Sell
1365,11057.273303607455,Sell
1366,11057.273303607455,Sell
1367,11057.273303607455,Sell
1368,11057.273303607455,Sell
1369,11057.273303607455,Sell
1370,11057.273303607455,Sell
1371,11057.273303607455,Sell
1372,11057.273303607455,Sell
1373,11057.273303607455,Sell
1374,11057.273303607455,Sell
1375,11057.273303607455,Sell
1376,11057.273303607455,Sell
1377,11057.273303607455,Sell
1378,11057.273303607455,Sell
1379,11057.273303607455,Sell
1380,11057.273303607455,Sell
1381,11057.273303607455,Sell
1382,11057.273303607455,Sell
1383,11057.273303607455,Sell
1384,11057.273303607455,Sell
1385,11057.273303607455,Sell
1386,11057.273303607455,Sell
1387,11057.273303607455,Sell
1388,11057.273303607455,Sell
1389,11057.273303607455,Sell
1390,11057.273303607455,Sell
1391,11057.273303607455,Sell
1392,11057.273303607455,Sell
1393,11057.273303607455,Sell
1394,11057.273303607455,Sell
1395,11057.273303607455,Sell
1396,11057.273303607455,Sell
1397,11057.273303607455,Sell
1398,11057.273303607455,Sell
1399,11057.273303607455,Sell
1400,11057.273303607455,Sell
1401,11057.273303607455,Sell
1402,11057.273303607455,Sell
1403,11057.273303607455,Sell
1404,11057.273303607455,Sell
1405,11057.273303607455,Sell
1406,11057.273303607455,Sell
1407,11057.273303607455,Sell
1408,11057.273303607455,Sell
1409,11057.273303607455,Sell
1410,11057.273303607455,Sell
1411,11057.273303607455,Sell
1412,11057.273303607455,Sell
1413,11057.273303607455,Sell
1414,11057.273303607455,Sell
1415,11057.273303607455,Sell
1416,11057.273303607455,Sell
1417,11057.273303607455,Sell
1418,11057.273303607455,Sell
1419,11057.273303607455,Sell
1420,11057.273303607455,Sell
1421,11057.273303607455,Sell
1422,11057.273303607455,Sell
1423,11057.273303607455,Sell
1424,11057.273303607455,Sell
1425,11057.273303607455,Sell
1426,11057.273303607455,Sell
1427,11057.273303607455,Sell
1428,11057.273303607455,Sell
1429,11057.273303607455,Sell
1430,11057.273303607455,Sell
1431,11057.273303607455,Sell
1432,11057.273303607455,Sell
1433,11057.273303607455,Sell
1434,11057.273303607455,Sell
1435,11057.273303607455,Sell
1436,11057.273303607455,Sell
1437,11057.273303607455,Sell
1438,11057.273303607455,Sell
1439,11057.273303607455,Sell
1440,11057.273303607455,Sell
1441,11057.273303607455,Sell
1442,11057.273303607455,Sell
1443,11057.273303607455,Sell
1444,11057.273303607455,Sell
1445,11057.273303607455,Sell
1446,11057.273303607455,Sell
1447,11057.273303607455,Sell
1448,11057.273303607455,Sell
1449,11057.273303607455,Sell
1450,11057.273303607455,Sell
1451,11057.273303607455,Sell
1452,11057.273303607455,Sell
1453,11057.273303607455,Sell
1454,11057.273303607455,Sell
1455,11057.273303607455,Sell
1456,11057.273303607455,Sell
1457,11057.273303607455,Sell
1458,11057.273303607455,Sell
1459,11057.273303607455,Sell
1460,11057.273303607455,Sell
1461,11057.273303607455,Sell
1462,11057.273303607455,Sell
1463,11057.273303607455,Sell
1464,11057.273303607455,Sell
1465,11057.273303607455,Sell
1466,11057.273303607455,Sell
1467,11057.273303607455,Sell
1468,11057.273303607455,Sell
1469,11057.273303607455,Sell
1470,11057.273303607455,Sell
1471,11057.273303607455,Sell
1472,11057.273303607455,Sell
1473,11057.273303607455,Sell
1474,11057.273303607455,Sell
1475,11057.273303607455,Sell
1476,11057.273303607455,Sell
1477,11057.273303607455,Sell
1478,11057.273303607455,Sell
1479,11057.273303607455,Sell
1480,11057.273303607455,Sell
1481,11057.273303607455,Sell
1482,11057.273303607455,Sell
1483,11057.273303607455,Sell
1484,11057.273303607455,Sell
1485,11057.273303607455,Sell
1486,11057.273303607455,Sell
1487,11057.273303607455,Sell
1488,11057.273303607455,Sell
1489,11057.273303607455,Sell
1490,11057.273303607455,Sell
1491,11057.273303607455,Sell
1492,11057.273303607455,Sell
1493,11057.273303607455,Sell
1494,11057.273303607455,Sell
1495,11057.273303607455,Sell
1496,11057.273303607455,Sell
1497,11057.273303607455,Sell
1498,11057.273303607455,Sell
1499,11057.273303607455,Sell
1500,11057.273303607455,Sell
1501,11057.273303607455,Sell
1502,11057.273303607455,Sell
1503,11057.273303607455,Sell
1504,11057.273303607455,Sell
1505,11057.273303607455,Sell
1506,11057.273303607455,Sell
1507,11057.273303607455,Sell
1508,11057.273303607455,Sell
1509,11057.273303607455,Sell
1510,11057.273303607455,Sell
1511,11057.273303607455,Sell
1512,11057.273303607455,Sell
1513,11057.273303607455,Sell
1514,11057.273303607455,Sell
1515,11057.273303607455,Sell
1516,11057.273303607455,Sell
1517,11057.273303607455,Sell
1518,11057.273303607455,Sell
1519,11057.273303607455,Sell
1520,11057.273303607455,Sell
1521,11057.273303607455,Sell
1522,11057.273303607455,Sell
1523,11057.273303607455,Sell
1524,11057.273303607455,Sell
1525,11057.273303607455,Sell
1526,11057.273303607455,Sell
1527,11057.273303607455,Sell
1528,11057.273303607455,Sell
1529,11057.273303607455,Sell
1530,11057.273303607455,Sell
1531,11057.273303607455,Sell
1532,11057.273303607455,Sell
1533,11057.273303607455,Sell
1534,11057.273303607455,Sell
1535,11057.273303607455,Sell
1536,11057.273303607455,Sell
1537,11057.273303607455,Sell
1538,11057.273303607455,Sell
1539,11057.273303607455,Sell
1540,11057.273303607455,Sell
1541,11057.273303607455,Sell
1542,11057.273303607455,Sell
1543,11057.273303607455,Sell
1544,11057.273303607455,Sell
1545,11057.273303607455,Sell
1546,11057.273303607455,Sell
1547,11057.273303607455,Sell
1548,11057.273303607455,Sell
1549,11057.273303607455,Sell
1550,11057.273303607455,Sell
1551,11057.273303607455,Sell
1552,11057.273303607455,Sell
1553,11057.273303607455,Sell
1554,11057.273303607455,Sell
1555,11057.273303607455,Sell
1556,11057.273303607455,Sell
1557,11057.273303607455,Sell
1558,11057.273303607455,Sell
1559,11057.273303607455,Sell
1560,11057.273303607455,Sell
1561,11057.273303607455,Sell
1562,11057.273303607455,Sell
1563,11057.273303607455,Sell
1564,11057.273303607455,Sell
1565,11057.273303607455,Sell
1566,11057.273303607455,Sell
1567,11057.273303607455,Sell
1568,11057.273303607455,Sell
1569,11057.273303607455,Sell
1570,11057.273303607455,Sell
1571,11057.273303607455,Sell
1572,11057.273303607455,Sell
1573,11057.273303607455,Sell
1574,11057.273303607455,Sell
1575,11057.273303607455,Sell
1576,11057.273303607455,Sell
1577,11057.273303607455,Sell
1578,11057.273303607455,Sell
1579,11057.273303607455,Sell
1580,11057.273303607455,Sell
1581,11057.273303607455,Sell
1582,11057.273303607455,Sell
1583,11057.273303607455,Sell
1584,11057.273303607455,Sell
1585,11057.273303607455,Sell
1586,11057.273303607455,Sell
1587,11057.273303607455,Sell
1588,11057.273303607455,Sell
1589,11057.273303607455,Sell
